"Assembly ID","Base Catalog Number","Illumina Sample Filename","ONT Sample Filename"
"e60a62ae22434097","486","ILN1_2020AC02_486.fastq.gz","ONG3_2020DH02_486.fastq.gz"
"e5bd5e808b9f4160","12980","ILM3_2019AH04_12980D-5.fastq.gz","ONG2_2019AE01_12980D-5.fastq.gz"
"e5a89a570d334948","BAA-309","ILM2_2019AI12_BAA-309D-5.fastq.gz","ONG2_2019DW03_BAA-309D-5.fastq.gz"
"e588c03cb63342a9","23726","ILN1_2021AC10_23726.fastq.gz","ONG3_2021AP02_23726.fastq.gz"
"e566248452d94fef","51907","ILM3_2019AU04_51907D-5.fastq.gz","ONG2_2019AS04_51907D-5.fastq.gz"
"e56398fb9e7c4fbb","BAA-1575","ILM3_2019CM05_BAA-1575D-5.fastq.gz","ONG2_2019EO02-BAA-1575D-5.fastq.gz"
"e525ce5b2415494d","19615","ILM3_2019AS05_19615DX.fastq.gz","ONG2_2019BR01_19615DX.fastq.gz"
"e516cc1f9a3c41b8","BAA-751","ILN1_2021AA35_BAA-751.fastq.gz","ONG3_2021AK01_BAA-751.fastq.gz"
"e4ed28cc45d84063","6308","ILM3_2019CB08_6308D-5.fastq","ONG2_2019DS01_6308D-5.fastq.gz"
"e494b30091264212","BAA-1504","ILM3_2019CN12_BAA-1504D-5.fastq.gz","ONG2_2019EM02-BAA-1504D-5.fastq.gz"
"e47a97592aea40d9","27739","ILM3_2019CK12_27739D-5.fastq.gz","ONG2_2019EF06_27739D-5.fastq.gz"
"e455b8bf5d3e4744","35559","ILN1_2020AC04_35559.fastq.gz","ONG3_2020DH04_35559.fastq.gz"
"e433f05faa7f461c","10541","ILM3_2018AC02_10541D-5.fastq.gz","ONM1_2018AB02_10541D-5.fastq.gz"
"e407bf21015d42fa","27845","ILN1_2020AC18_27845.fastq.gz","ONG3_2020DR02_27845.fastq.gz"
"e3f075b902234b7c","51741","ILM3_2020CJ05_51741.fastq.gz","ONG3_2020CH02_51741.fastq.gz"
"e3e9beb678bd4e13","51277","ILN1_2021AB06_51277.fastq.gz","ONG3_2021AC06_51277.fastq.gz"
"e3e1c380fc82454c","700824","ILM3_2018AC08_700824D-5.fastq.gz","ONM1_2018AC04_700824D-5.fastq.gz"
"e36d79672f2a4760","43812","ILM2_2019AI03_43812D-5.fastq.gz","ONG3_2020BM03_43812D-5.fastq.gz"
"e35eb287a17e4967","BAA-1459","ILM3_2019BH07_BAA-1459D-5.fastq.gz","ONG2_2019CQ02_BAA-1459D-5.fastq.gz"
"e3554c63d4404d85","53608","ILM3_2020CT09_53608.fastq.gz","ONG3_2020DO04_53608.fastq.gz"
"e322b75a663447c9","700294","ILM3_2018AC06_700294D-5.fastq.gz","ONM1_2018AC02_700294D-5.fastq.gz"
"e3136adaf1df46cf","35218","ILM3_2019BO03_35218DX.fastq","ONG2_2019CR03_35218DX.fastq.gz"
"e2f2fcbe9c4d4b25","9270","ILN1_2020AC38_9270.fastq.gz","ONG3_2020DS01_9270.fastq.gz"
"e2bd3a357eb04dae","BAA-2217","ILM3_2020AA05_BAA-2217D-5.fastq.gz","ONG2_2019DJ04_BAA-2217D-5.fastq.gz"
"e2b8b850eb0146a8","17386","ILN1_2020AC28_17386.fastq.gz","ONG3_2020DM03_17386.fastq.gz"
"e2468825c3944e3b","31821","ILM3_2018AK07_31821D-5.fastq.gz","ONG2_2019BH03_31821D-5.fastq.gz"
"e1e947f644e84b16","15356","ILN1_2020AA42_15356.fastq.gz","ONG3_2020CU02_15356.fastq.gz"
"e1d59867be5247d4","VR-168","ILM3_2020AV08_VR-168.fastq.gz",""
"e1caba5ddecc409d","700441","ILM3_2019BK03_700441D-5.fastq.gz","ONG2_2019CU01_700441D-5.fastq.gz"
"e195b3847e224830","31267","ILM3_2020AB06_31267D-5.fastq.gz","ONM2_2019AD03_31267D-5.fastq.gz"
"e18ffe4777d14e90","BAA-2787","ILM3_2019BC08_BAA-2787DX.fastq","ONG2_2019BU05_BAA-2787DX.fastq.gz"
"e1531a8e120f42ee","12600","ILM3_2019CH03_12600DX.fastq.gz","ONG2_2019DW07_12600DX.fastq.gz"
"e149e6768a15404d","700323","ILM3_2020CT12_700323.fastq.gz","ONG3_2020DN02_700323.fastq.gz"
"e1137ab3fe61493e","6324","ILN1_2021AC45_6324.fastq.gz","ONG3_2021AV02_6324.fastq.gz"
"e100fe51a6784ae7","478","ILM3_2020CC08_478.fastq.gz","ONG3_2020CC02_478.fastq.gz"
"e0b5ded24787423f","700294","ILM3_2018AC06_700294D-5.fastq.gz","ONM1_2018AC02_700294D-5.fastq.gz"
"e0b597b7086b4d5f","27405","ILM3_2019BJ12_27405D-5.fastq.gz","ONG2_2019CT04_27405D-5.fastq.gz"
"e0a4985ee9fe4706","700327","ILM3_2020CE09_700327.fastq.gz","ONG3_2020BO05_700327.fastq.gz"
"e058ce9f2d1a4fa1","700236","ILM3_2019BE08_700236D-5.fastq.gz","ONG2_2019AX01_700236D-5.fastq.gz"
"e048858e4d244ec5","BAA-1064","ILM3_2019CL08_BAA-1064D-5.fastq.gz","ONG2_2019EF07_BAA-1064D-5.fastq.gz"
"e0216b4b2c4a4ae4","VR-1736","ILM2_2019AE01_VR-1736D.fastq.gz",""
"e01c681af226450a","BAA-589","ILM3_2019AD06_BAA-589D-5.fastq.gz","ONM2_2019AA02_BAA-589D-5.fastq.gz"
"e00e381da0f141d7","25259","ILM3_2019AT06_25259D-5.fastq.gz","ONG2_2019BD05_25259D-5.fastq.gz"
"dfae083cdd6149cd","9649","ILM3_2019AO03_9649DX.fastq.gz","ONG2_2019BK03_9649DX.fastq.gz"
"df939d461afe42a4","BAA-2802","ILM3_2019BL05_BAA-2802DX.fastq.gz","ONG2_2019CP01_BAA-2802DX.fastq.gz"
"df7c73dde40042f9","43812","ILM2_2019AI03_43812D-5.fastq.gz","ONG2_2019DW01_43812D-5.fastq.gz"
"df3bd7cd787942fe","BAA-2192","ILM3_2019AF10_BAA-2192D-5.fastq.gz","ONG2_2019AC03_BAA-2192D-5.fastq.gz"
"dee442bc92c844a2","BAA-836","ILM3_2020CE07_BAA-836.fastq.gz","ONG3_2020BO03_BAA-836.fastq.gz"
"dece0100a42f4ac1","BAA-2326","ILM3_2019AF08_BAA-2326D-5.fastq","ONG2_2019AC01_BAA-2326D-5.fastq.gz"
"de97f7b8f17641ce","15305","ILM3_2018AL06_15305D-5.fastq.gz","ONG2_2019BI04_15305D-5.fastq.gz"
"de29a29374c14a8a","12428","ILM2_2019AL06_12428D-5.fastq","ONG2_2019EU03_12428D-5.fastq.gz"
"de2691165e5a4f4f","23037","ILM3_2020AI03_23037D-5.fastq.gz","ONG2_2019EV01_23037D-5.fastq.gz"
"ddd2b883d4f94229","35045","ILN1_2020AC35_35045.fastq.gz","ONG3_2020DL03_35045.fastq.gz"
"ddc7a0b6cc474c8f","25923","ILM3_2018AK09_25923D-5.fastq.gz","ONG2_2019BH05_25923D-5.fastq.gz"
"dd9e9d4a2bcb48c0","27536","ILN1_2020AA38_27536.fastq.gz","ONG3_2020CT04_27536.fastq.gz"
"dd9bc409cf554298","9912","ILM3_2019BT06_9912D-5.fastq.gz","ONG2_2019DI04_9912D-5.fastq.gz"
"dcf96a1707ed4367","12472","ILM3_2019AO02_12472DX.fastq.gz","ONG2_2019BN02_12472DX.fastq.gz"
"dcebf496daf148ed","35210","ILM3_2019AQ05_35210D-5.fastq.gz","ONG2_2019AM04_35210D-5.fastq.gz"
"dce577ac521e48e7","14685","ILN1_2021AA13_14685.fastq.gz","ONG3_2020DV04_14685.fastq.gz"
"dcca847746cc4880","BAA-977","ILM2_2019AG01_BAA-977DX.fastq","ONG2_2019FH02_BAA-977DX.fastq.gz"
"dc74f35c21f84c0c","BAA-1578","ILM3_2019CJ06_BAA-1578D-5.fastq.gz","ONG2_2019EH01_BAA-1578D-5.fastq.gz"
"dbc7eaaf699942f5","25611","ILM3_2018AJ07_25611D-5.fastq.gz","ONG2_2019BG05_25611D-5.fastq.gz"
"dbb1730e0024442d","BAA-460","ILM3_2019BK12_BAA-460D-5.fastq.gz","ONG2_2019CV05_BAA-460D-5.fastq.gz"
"db82169f183a4eb9","9818","ILM2_2018AF06_9818.fastq","ONM2_2018AC03_9818.fastq.gz"
"db7a92903ce3471b","17699","ILM3_2019AI06_17699D-5.fastq.gz","ONG2_2019AI04_17699D-5.fastq.gz"
"db6be9d4d5684b14","15700","ILM3_2018AK05_15700D-5.fastq.gz","ONG2_2019AN02_15700D-5.fastq.gz"
"db61f6f4b64e4bec","27335","ILM3_2019BQ10_27335DX.fastq.gz","ONG2_2019CX04_27335DX.fastq.gz"
"db5acdaec4684c74","BAA-938","ILM2_2019AL08_BAA-938D-5.fastq.gz","ONG2_2019DT05_BAA-938D-5.fastq.gz"
"db5167d3c7f64a2f","43273","ILN1_2021AD42_43273.fastq.gz","ONG3_2021BA01_43273.fastq.gz"
"db4dcc559c3f43be","VR-2550","ILM1_2019ZA04_VR-2550.fastq.gz",""
"db4b02be44a845e9","4520","ILN1_2021AE17_4520.fastq.gz","ONG3_2021BF04_4520.fastq.gz"
"dacb9056c94d492f","BAA-1587","ILM3_2019CM06_BAA-1587D-5.fastq.gz","ONG2_2019EO03-BAA-1587D-5.fastq.gz"
"d9c1ef27cd144609","VR-1680","ILM2_2019AE03_VR-1680D.fastq.gz",""
"d9b9e87d1c464c84","BAA-1579","ILM3_2019CM04_BAA-1579D-5.fastq.gz","ONG2_2019EO01-BAA-1579D-5.fastq.gz"
"d98d6c77ccfd4f00","BAA-587","ILM3_2019BF05_BAA-587D-5.fastq.gz","ONG2_2019CK03_BAA-587D-5.fastq.gz"
"d98b4f5f7d1c443c","VR-1775","ILM3_2020BJ03_VR-1775DQ.fastq.gz",""
"d96c980b8f4a4c00","BAA-1580","ILN1_2020AC06_BAA-1580.fastq.gz","ONG3_2020DI01_BAA-1580.fastq.gz"
"d943f752de454486","VR-1825","ILM3_2020CP10_VR-1825D.fastq.gz",""
"d9251363e5c54ee2","10145","ILM3_2019AO06_10145DX.fastq.gz","ONG2_2019BL01_10145DX.fastq.gz"
"d900681218794b86","BAA-588","ILM3_2019AB10_BAA-588D-5.fastq.gz","ONG2_2019AA01_BAA-588D-5.fastq.gz"
"d8fcead0a3134390","6633","ILM3_2018AH02_6633D-5.fastq.gz","ONM2_2018AB01_6633D-5.fastq.gz"
"d8fb9a3d5996481e","13813","ILM2_2019AG08_13813DX.fastq","ONG2_2019CY01_13813DX.fastq.gz"
"d8b9ef7195db42dd","BAA-1089","ILM2_2019AK10_BAA-1089D-5.fastq.gz","ONG2_2019DX05_BAA-1089D-5.fastq.gz"
"d89c63a9a88243e2","49626","ILM3_2019BG04_49626D-5.fastq.gz","ONG2_2019CH02_49626D-5.fastq.gz"
"d889f9dd971b473d","8482","ILM3_2018AL07_8482D-5.fastq.gz","ONG2_2019BJ01_8482D-5.fastq.gz"
"d87a74a81f50424f","BAA-2795","ILM3_2020AU01_BAA-2795DX.fastq.gz","ONG2_2019CW03_BAA-2795DX.fastq.gz"
"d875fbec044a409c","15696","ILM3_2020CT03_15696.fastq.gz","ONG3_2020DO05_15696.fastq.gz"
"d85bc05c2d4e4e04","BAA-3111","ILM3_2020AO06_BAA-3111.fastq.gz","ONG2_2020BA01_BAA-3111.fastq.gz"
"d85af115786d46cd","BAA-1152","ILM3_2020CJ10_BAA-1152-MINI.fastq.gz","ONG3_2020CV04_BAA-1152mini.fastq.gz"
"d8553d39b9144ba4","BAA-1612","ILM3_2019CP10_BAA-1612D-5.fastq.gz","ONG2_2019EN03_BAA-1612D-5.fastq.gz"
"d7f6ec4efff94a9c","25240","ILM3_2019BT11_25240D-5.fastq.gz","ONG2_2019DB04_25240D-5.fastq.gz"
"d7ea1aaa57c94542","VR-30","ILM3_2020AV05_VR-30.fastq.gz",""
"d7e929ec3c50450f","27426","ILN1_2020AC12_27426.fastq.gz","ONG3_2020DJ04_27426.fastq.gz"
"d7e20177905e4369","31488","ILM3_2019CH09_31488DX.fastq.gz","ONG2_2019EA06_31488DX.fastq.gz"
"d7dc183743f74f32","10580","ILN1_2021AA45_10580.fastq.gz","ONG3_2021AM04_10580.fastq.gz"
"d7911b09201e47dc","51575","ILM3_2020BY01_51575.fastq.gz","ONG3_2020BR04_51575.fastq.gz"
"d77ff5e5745a440c","17484","ILN1_2020AB44_17484.fastq.gz","ONG3_2020DH01_17484.fastq.gz"
"d77e35a8b8b14c50","53103","ILM3_2019BL06_53103DX.fastq.gz","ONG2_2019DK04_53103DX.fastq.gz"
"d755d1ba979b49de","43056","ILN1_2021AC46_43056.fastq.gz","ONG3_2021AV03_43056.fastq.gz"
"d72257e59e9b43e8","6260","ILM3_2019CS03_6260D-5.fastq.gz","ONG2_2020AB03_6260D-5.fastq.gz"
"d6f7cfb5ba304f3f","14579","ILM3_2019AD04_14579D-5.fastq.gz","ONG2_2019AP03_14579D-5.fastq.gz"
"d6d9aaa2a70c4211","12104","ILM3_2019BF04_12104D-5.fastq.gz","ONG2_2019CJ04_12104D-5.fastq.gz"
"d6d47d63016d4ad2","BAA-1740","ILM3_2019CL10_BAA-1740D-5.fastq.gz","ONG2_2019EI04_BAA-1740D-5.fastq.gz"
"d6d43425fc5a4537","BAA-1874","ILM3_2020AE03_BAA-1874DX.fastq.gz","ONG3_2020BM02_BAA-1874DX.fastq.gz"
"d6cb345cc4064209","VR-825","ILM3_2020AV02_VR-825.fastq.gz",""
"d6b4060128c24204","33200","ILM3_2019BO02_33200DX.fastq.gz","ONG2_2019CR02_33200DX.fastq.gz"
"d6a9d25dbbff4fb5","35423","ILN1_2021AD31_35423.fastq.gz","ONG3_2021AX03_35423.fastq.gz"
"d69565a0104a4a23","BAA-3095","ILM3_2020AG10_BAA-3095.fastq.gz","ONG2_2020AN03_BAA-3095.fastq.gz"
"d690a673295b4788","1015","ILV0_2020AA03_1015D-2.fastq.gz","ONG3_2020BI01_1015D-2.fastq.gz"
"d66cfe30f2e74c48","BAA-1622","ILM3_2019CM10_BAA-1622D-5.fastq.gz","ONG2_2019EL02_BAA-1622D-5.fastq.gz"
"d64f7f3a54ba4e52","29213","ILM3_2019AO09_29213D-5.fastq.gz","ONG2_2019AK02_29213D-5.fastq.gz"
"d64249f5180d4911","19717","ILN1_2020AA19_19717.fastq.gz","ONG3_2020CX04_19717.fastq.gz"
"d5ffa6ac49844759","4412","ILM3_2020BS08_4412.fastq.gz","ONG3_2020BD04_70034670.fastq.gz"
"d5f5b81bc9804d47","43504","ILM3_2018AC05_43504D-5.fastq.gz","ONM1_2018AB01_43504D-5.fastq.gz"
"d59d118c59384b46","7966","ILM3_2019AA06_7966D-5.fastq.gz","ONG2_2019BJ02_7966D-5.fastq.gz"
"d5900baf783b4e21","27755","ILM3_2020CF04_27755.fastq.gz","ONG3_2020BQ02_27755.fastq.gz"
"d57edd1f6c414e60","15220","ILM3_2020CA01_15220.fastq.gz","ONG3_2020BQ05_15220.fastq.gz"
"d57ceaed977746ca","27164","ILM3_2019BL09_27164DX.fastq.gz","ONG2_2020AO02_27164DX.fastq.gz"
"d52c59cd2aa842a0","27562","ILM3_2019AO01_27562DX.fastq.gz","ONG2_2019BK05_27562DX.fastq.gz"
"d525337286534c7e","9150","ILM3_2018AB06_9150D-5.fastq.gz","ONG2_2019BB01_9150D-5.fastq.gz"
"d522e5c0444c4a66","VR-1584","ILM3_2020AV09_VR-1584.fastq.gz",""
"d502ab1654eb47f9","43057","ILN1_2020AA20_43057.fastq.gz","ONG3_2020CX05_43057.fastq.gz"
"d4ff439acc444e70","BAA-2791","ILM2_2019AG03_BAA-2791DX.fastq.gz","ONG2_2019FG06_BAA-2791DX.fastq.gz"
"d4e7f1f6052c4b8b","14207","ILN1_2021AB34_14207.fastq.gz","ONG3_2021AG05_14207.fastq.gz"
"d4c8d5ffd0474ecb","BAA-3040","ILM3_2020AO05_BAA-3040.fastq.gz","ONG2_2020AZ05_BAA-3040.fastq.gz"
"d4c15953f66f47f4","BAA-1456","ILM3_2019BJ03_BAA-1456D-5.fastq","ONG2_2019CR05_BAA-1456D-5.fastq.gz"
"d4c06fd8b147475e","VR-539","ILM3_2019BI05_VR-539D.fastq.gz",""
"d460dcd7931040cb","49558","ILM3_2019BG01_49558D-5.fastq.gz","ONG2_2019CD01_49558D-5.fastq.gz"
"d42cd7cb0e994554","BAA-1735","ILM3_2019CA01_BAA-1735D-5.fastq.gz","ONG2_2019DR04_BAA-1735D-5.fastq.gz"
"d40c39087e0e4e7c","BAA-1596","ILM3_2019CM11_BAA-1596D-5.fastq.gz","ONG2_2019EL03_BAA-1596D-5.fastq.gz"
"d3ea2c934a3d4572","A-565","ILV0_2020AB21_MYA-565D-5.fastq.gz","ONT_2020sample21_MYA-565D-5.fastq.gz"
"d3e3372bafc240a4","7711","ILM3_2019BK04_7711D-5.fastq.gz","ONG2_2019CU02_7711D-5.fastq.gz"
"d3d3e61ba161454a","VR-2550","ILM1_2019ZA04_VR-2550.fastq.gz",""
"d39f7bc061484349","BAA-2554","ILM3_2020CL05_BAA-2554.fastq.gz","ONG3_2020BZ03_BAA-2554.fastq.gz"
"d38f50e987754f1e","13032","ILM3_2018AJ02_13032D-5.fastq.gz","ONG2_2019BG03_13032D-5.fastq.gz"
"d38d7c78e4e5413a","23355","ILM3_2020CF08_23355.fastq.gz","ONG3_2020BY03_70019785.fastq.gz"
"d388c43740364bee","VR-6","ILM3_2020BV06_VR-6D.fastq.gz",""
"d382cac2fe844a7c","15702","ILN1_2021AE27_15702.fastq.gz","ONG3_2021BC06_15702.fastq.gz"
"d33acc2893224fe1","33592","ILM3_2019CH01_33592DX.fastq.gz","ONG2_2019FF01_33592DX.fastq.gz"
"d31583e9fb5f4d88","BAA-163","ILM3_2019CP11_BAA-163D-5.fastq.gz","ONG2_2019EK01_BAA-163D-5.fastq.gz"
"d309b898a8424409","700698","ILM3_2019AJ08_700698D-5.fastq","ONG2_2019AJ05_700698D-5.fastq.gz"
"d2ef77e1e4914253","BAA-3126","ILM3_2020BO03_BAA-3126.fastq.gz","ONG3_2020AX02_BAA-3126.fastq.gz"
"d29edd44b8e1444f","43887","ILM2_2020AX06_43887.fastq.gz","ONG3_2020CN02_43887.fastq.gz"
"d2815bc4a6b64a20","BAA-2782","ILM3_2020BG04_BAA-2782DQ.fastq.gz","ONG3_2020AO04_BAA-2782DQ.fastq.gz"
"d27e93ce39dc4310","BAA-2790","ILM3_2019BA05_BAA-2790DX.fastq.gz","ONG2_2019BQ04_BAA-2790DX.fastq.gz"
"d2764c06b9bd4d9c","35743","ILN1_2020AC09_35743.fastq.gz","ONG3_2020DJ03_35743.fastq.gz"
"d23ee221df694c1c","19659","ILM3_2018AF08_19659.fastq.gz","ONG1_2019AO05_19659.fastq.gz"
"d22bff6791f74731","BAA-3091","ILM3_2020AF06_BAA-3091.fastq.gz","ONG2_2020AI02_BAA-3091.fastq.gz"
"d206e17e58664bf3","BAA-629","ILM2_2019AL11_BAA-629D-5.fastq.gz","ONG2_2019DW02_BAA-629D-5.fastq.gz"
"d1ea5c2fad984387","4284","ILM3_2019CK08_4284D-5.fastq.gz","ONG2_2019EH04_4284D-5.fastq.gz"
"d1b66712ecf041e7","14647","ILM3_2019CB06_14647D-5.fastq.gz","ONG2_2019DQ01_14647D-5.fastq.gz"
"d18b3da4d6774418","10790","ILM3_2019AU06_10790D-5.fastq.gz","ONG2_2019AQ03_10790D-5.fastq.gz"
"d1893610a4434757","700651","ILM3_2018AK02_700651D-5.fastq.gz","ONG1_2018AM02_700651D-5.fastq.gz"
"d171be268ca04387","7050","ILN1_2020AC42_7050.fastq.gz","ONG3_2020DQ01_7050.fastq.gz"
"d15c0fe251fa407f","BAA-692","ILN1_2021AA17_BAA-692.fastq.gz","ONG3_2020DX02_BAA-692.fastq.gz"
"d14f118408cd4185","51133","ILM2_2019AK05_51133D-5.fastq.gz","ONG2_2019DT03_51133D-5.fastq.gz"
"d1319308b10b410d","VR-101","ILM3_2021AE11_VR-101DQ.fastq.gz",""
"d122982144164b72","BAA-2814","ILM3_2020AE07_BAA-2814DX.fastq.gz","ONG2_2019EW04_BAA-2814DX.fastq.gz"
"d1025b3d3aac46be","BAA-331","ILM3_2019BR04_BAA-331D-5.fastq.gz","ONG2_2019DB03_BAA-331D-5.fastq.gz"
"d0f8f8e62a8942bf","BAA-2782","ILM3_2019BF03_BAA-2782DX.fastq.gz","ONG2_2019DN04_BAA-2782DX.fastq.gz"
"d0ea596f27294555","23037","ILM3_2019BW04_23037D-5.fastq.gz","ONG2_2019EV01_23037D-5.fastq.gz"
"d0b0faa359d542c7","11303","ILM3_2020AE05_11303DX.fastq.gz","ONG2_2019EZ04_11303DX.fastq.gz"
"d0b0faa359d542c7","11303","ILM3_2020AE05_11303DX.fastq.gz","ONG2_2019EZ04_11303DX.fastq.gz"
"d0a884fe365649c4","6462","ILM2_2018AE10_6462.fastq.gz","ONG1_2018AK02_6462.fastq.gz"
"d099d9055e9f4975","8739","","ONG1_2018AP05_8739DX_-80C.fastq.gz"
"d06c67da36384ea2","43975","ILM3_2019AU08_43975D-5.fastq.gz","ONG2_2019AR01_43975D-5.fastq.gz"
"d0292d38d4564e22","VR-1572","ILM3_2020CS02_VR-1572D.fastq.gz",""
"d027187f645c4b6c","BAA-1875","ILM3_2019AK02_BAA-1875D-5.fastq.gz","ONM2_2019AD01_BAA-1875D-5.fastq"
"d021f6cea76d44dc","51516","ILM3_2018AG04_51516.fastq.gz","ONG1_2019AN05_51516.fastq.gz"
"d01a80f626704bdc","BAA-1676","ILM3_2019CA07_BAA-1676D-5.fastq.gz","ONG2_2019FG03_BAA-1676D-5.fastq.gz"
"d00250f03ac8471c","750","ILV0_2020AA31_750D-5.fastq.gz","ONG2_2020AD02_750D-5.fastq.gz"
"d001616a6fcc431d","BAA-247","ILM3_2019AS03_BAA-247DX.fastq.gz","ONG2_2019BQ05_BAA-247DX.fastq.gz"
"cfcc59caaa9b4d67","35984","ILM3_2019AR07_35984D-5.fastq","ONM1_2018AB04_35984D-5.fastq.gz"
"cfb42db9838649e6","33905","ILM3_2020AD03_33905D-5.fastq.gz","ONG2_2019EY01_33905D-5.fastq.gz"
"cf6ff0649c454049","BAA-678","ILM3_2019BT08_BAA-678D-5.fastq.gz","ONG2_2019DC08_BAA-678D-5.fastq.gz"
"cf66a2e3fff44220","10556","ILM3_2019AY08_10556D-5.fastq.gz","ONG2_2019AU03_10556D-5.fastq.gz"
"cf55bbfd0b9646b8","BAA-750","ILM2_2019AH02_BAA-750DX.fastq.gz","ONG2_2019DC05_BAA-750DX.fastq.gz"
"cf4267dc3b774fd0","53524","ILN1_2020AB38_53524.fastq.gz","ONG3_2020DF05_53524.fastq.gz"
"cf28ee9669ba4d62","VR-782","ILM3_2020AV03_VR-782.fastq.gz",""
"cf26565d833b426f","BAA-3065","ILM3_2020BQ01_BAA-3065.fastq.gz","ONG3_2020BK03_BAA-3065.fastq.gz"
"cef21e8744424bd1","21100","ILM3_2020BC11_21100.fastq.gz","ONG3_2020AJ04_21100.fastq.gz"
"cebf6523ea1244ee","VR-284","ILM1_2019ZD02_VR-284.fastq.gz",""
"ce68d0e427a14a7a","17752","ILN1_2021AC16_17752.fastq.gz","ONG3_2021AQ02_17752.fastq.gz"
"ce6537c8b3164c03","29579","ILM3_2019AK06_29579D-5.fastq","ONM2_2019AC04_29579D-5.fastq.gz"
"ce48b6ee810c4eab","VR-1402","ILM1_2020ZC02_VR-1402.fastq.gz",""
"cdf97189181e4c7c","VR-740","ILM2_2019AE05_VR-740D.fastq.gz",""
"cded84dfd275415a","BAA-488","ILM3_2019CJ03_BAA-488D-5.fastq.gz","ONG2_2019EF02_BAA-488D-5.fastq.gz"
"cddba4df9e954e37","9763","ILM3_2020AR02_9763D-5.fastq.gz","ONG2_2020AY04_9763D-5.fastq.gz"
"cdd912ffc324470e","9341","ILM3_2018AI01_9341D-5.fastq.gz","ONM2_2018AB03_9341D-5.fastq.gz"
"cd95238b887f453c","33560","ILM3_2018AK06_33560D-5.fastq.gz","ONG1_2018AM06_33560D-5.fastq.gz"
"ccfe9561a83a4dfe","201390","ILM3_2019AX02_201390D-5.fastq.gz","ONG2_2019DU02_201390D-5.fastq.gz"
"ccf79e31d2f64b10","35984","ILM3_2018AC04_35984D-5.fastq.gz","ONM1_2018AB04_35984D-5.fastq.gz"
"ccbe5701956f4f13","29212","ILM3_2020AK07_29212.fastq.gz","ONG3_2020AX05_29212.fastq.gz"
"ccbb9af4a4c149cd","700698","ILM3_2019AJ08_700698D-5.fastq","ONG2_2019AJ05_700698D-5.fastq.gz"
"cca4c3232a0d42e2","VR-1187","ILM3_2020BB02_VR-1187DQ.fastq.gz",""
"cc665b7bfb824d24","VR-1603","ILM3_2020BV01_VR-1603D.fastq.gz",""
"cc426b8103634490","29629","ILM3_2020BM08_29629.fastq.gz","ONG3_2020AR03_29629.fastq.gz"
"cc36eb7d4cd145ae","9027","ILM3_2020BM02_9027.fastq.gz","ONG3_2020AT02_9027.fastq.gz"
"cc18105c59df46a3","VR-30","ILM3_2020AV05_VR-30.fastq.gz",""
"cbf9a6722f8a496f","700669","ILM3_2019BD08_700669D-5.fastq.gz","ONG2_2019BE03_700669D-5.fastq.gz"
"cbeebd97773a4496","BAA-2777","ILM3_2019BW01_BAA-2777DX.fastq","ONG2_2019DF02_BAA-2777DX.fastq.gz"
"cbb7d69a1644460c","BAA-3057","ILM3_2020BM12_BAA-3057.fastq.gz","ONG3_2020AF01_BAA-3057.fastq.gz"
"cba97af956de4212","BAA-1459","ILM3_2019BH07_BAA-1459D-5.fastq.gz","ONG2_2019CQ02_BAA-1459D-5.fastq.gz"
"cba90523a9c74ce4","BAA-2793","ILM3_2019BL02_BAA-2793DX.fastq.gz","ONG2_2019DP01_BAA-2793DX.fastq.gz"
"cb9dca77d53b49a6","27886","ILM3_2020BS04_27886.fastq.gz","ONG3_2020BG05_27886.fastq.gz"
"cb9a5cd2111d4526","BAA-2791","ILM2_2019AG03_BAA-2791DX.fastq.gz","ONG2_2019DA03_BAA-2791DX.fastq.gz"
"cb88b3b4ac664eec","BAA-2219","ILM3_2019AF07_BAA-2219D-5.fastq","ONG2_2019AB04_BAA-2219D-5.fastq.gz"
"cb5abf4cff4a4a88","BAA-535","ILM3_2019AF02_BAA-535D-5.fastq.gz","ONG2_2019AA03_BAA-535D-5.fastq.gz"
"cb4766631e554182","51649","ILM3_2020BY02_51649.fastq.gz","ONG3_2020BT01_51649.fastq.gz"
"cb2bf5a8f2a248f1","7830","ILM3_2019AO07_7830DX.fastq.gz","ONG2_2019BL04_7830DX.fastq.gz"
"cae36b1be6484347","BAA-499","ILM3_2019BR03_BAA-499D-5.fastq","ONG2_2019DG08_BAA-499D-5.fastq.gz"
"cabaa929faac4298","700615","ILM3_2019BG09_700615D-5.fastq.gz","ONG2_2019CM02_700615D-5.fastq.gz"
"caadca0dda444717","49131","ILM3_2020BW05_49131.fastq.gz","ONG3_2020BD01_70036010.fastq.gz"
"caa4020194ab4217","BAA-1177","ILN1_2021AE40_BAA-1177.fastq.gz","ONG3_2021BH01_BAA-1177.fastq.gz"
"ca96338d218c45da","33153","ILM2_2020AS01_33153.fastq.gz","ONG3_2020CC05_33153.fastq.gz"
"ca8d428cbe644867","27836","ILM3_2020BS06_27836.fastq.gz","ONG3_2020BO01_27836.fastq.gz"
"ca4094d24089431f","BAA-3075","ILM3_2020BQ02_BAA-3075.fastq.gz","ONG3_2020BK02_BAA-3075.fastq.gz"
"ca390e297ef649bf","17741","ILN1_2021AA01_17741.fastq.gz","ONG3_2020DT05_17741.fastq.gz"
"ca1f1a5200f446a7","VR-1400","ILM3_2020AX03_VR-1400.fastq.gz",""
